fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
4.9,-74.008032,40.722218,-73.997762,40.725749,2
7.5,-73.96114349365234,40.80669021606445,-73.94831085205078,40.804100036621094,1
3.3,-73.982985,40.766862,-73.988672,40.769215,1
4.9,-73.982613,40.753258,-73.977856,40.747663,2
8.0,-73.954138,40.778918,-73.971351,40.759025,1
61.7,-73.782223,40.644712,-73.832147,40.90413,5
7.5,-73.991542,40.74537,-73.98554,40.73597,1
8.5,-74.00556,40.736805,-73.978307,40.766512,1
4.1,-73.963324,40.758599,-73.956917,40.766615,1
10.5,-73.944451,40.779329,-73.983732,40.780572,2
25.5,-73.984743,40.72832,-73.941152,40.807927,6
9.5,-73.975356,40.751905,-74.005928,40.743629,1
12.5,-73.977772,40.752547,-73.989077,40.777882,2
13.0,-73.996415,40.721823,-73.993155,40.752497,2
10.1,-73.978471,40.783266,-73.969638,40.762897,1
57.33,-73.969504,40.800366,-73.77713,40.64465,1
6.1,-73.97771,40.75493,-73.965078,40.76919,1
5.0,-73.98808288574219,40.73199462890625,-73.99075317382812,40.739009857177734,1
5.3,-73.987118,40.760805,-73.982068,40.772255,1
28.0,-73.84114,40.69055,-73.81553,40.75561,1
4.0,-73.99549102783203,40.735233306884766,-73.99943542480469,40.731170654296875,1
3.3,-73.962293,40.76742,-73.958283,40.772655,2
9.5,-73.998699,40.761163,-73.971997,40.749783,1
3.3,-73.99292,40.728215,-73.986997,40.729643,1
11.7,-74.012312,40.717046,-73.991527,40.758808,3
8.5,-73.991028,40.721878,-74.004013,40.710455,5
11.3,-73.991555,40.753202,-73.939665,40.752576,1
12.5,-74.0068,40.716437,-73.962912,40.775097,1
9.5,-73.984596,40.752991,-74.005656,40.7271,1
4.5,-74.008772,40.714059,-74.007721,40.725086,1
13.5,-73.9856948852539,40.7571907043457,-73.98523712158203,40.74713134765625,1
5.3,-73.990749,40.760236,-73.984559,40.764947,2
7.7,-73.973509,40.761895,-73.949938,40.783779,1
10.1,-73.989326,40.669601,-73.958973,40.683102,1
8.5,-74.003533,40.7386,-73.997745,40.7226,2
8.1,-73.949655,40.78462,-73.970558,40.767965,3
5.3,-73.994035,40.751146,-73.999111,40.760951,1
8.9,-73.977983,40.752817,-73.997597,40.729723,2
7.3,-74.004878,40.750403,-74.001868,40.737673,2
57.33,-73.776827,40.645972,-74.015642,40.714347,1
11.0,-73.98722,40.74227,-73.984708,40.756182,1
18.5,-73.981617,40.775575,-73.995512,40.749796,1
7.7,-74.003298,40.748862,-73.981938,40.743571,1
8.9,-73.979165,40.761678,-73.950858,40.784013,1
4.1,-73.963485,40.757542,-73.954662,40.766823,5
26.5,-73.994637,40.760902,-73.955247,40.694687,5
7.5,-73.971559,40.746353,-73.987685,40.732728,1
8.1,-73.977525,40.779248,-73.975428,40.765263,1
14.0,-73.989022,40.773617,-73.951985,40.773007,1
6.9,-74.002316,40.7282,-73.983301,40.744713,1
8.0,-73.939098,40.80493,-73.948313,40.78431,5
11.7,-73.986743,40.719493,-73.975363,40.686628,5
10.5,-73.988025,40.720014,-73.971454,40.686224,1
7.7,-73.926749,40.845199,-73.926749,40.845199,1
49.57,-73.77808,40.646785,-74.007298,40.705598,2
12.5,-73.961586,40.77442,-73.967801,40.762645,3
8.1,-73.987998,40.718602,-74.016467,40.716545,2
9.7,-73.999167,40.744002,-73.988674,40.733067,1
5.7,-73.957792,40.76955,-73.966133,40.761777,3
17.5,-73.99491,40.733959,-73.965381,40.790517,1
11.0,-73.97786712646484,40.789058685302734,-73.97770690917969,40.753997802734375,1
5.7,-73.987707,40.738767,-73.978553,40.751618,5
16.1,-73.963403,40.799313,-73.978613,40.740977,1
23.3,-73.98324,40.6938,-73.861552,40.768203,3
8.0,-73.974991,40.75351,-73.981695,40.768335,1
10.0,-73.989675,40.771892,-73.981507,40.766232,1
11.7,-73.961183,40.812003,-73.943208,40.786,2
5.0,-74.00888,40.711162,-74.013907,40.703672,5
4.1,-73.972719,40.764141,-73.96927,40.761699,1
30.1,-73.87299,40.774102,-73.99418,40.75009,1
7.5,-73.975387,40.733067,-73.986592,40.722472,1
10.1,0.0,0.0,0.0,0.0,5
49.8,-73.784898,40.648587,-73.992133,40.73535,1
6.9,-73.975653,40.765314,-73.987227,40.759518,2
18.9,-73.99099,40.750392,-73.884368,40.747332,1
17.5,-73.982424,40.735977,-73.942022,40.797897,1
9.3,-73.990943,40.733725,-73.9921,40.754265,1
5.3,-73.9745,40.7594,-73.9624,40.7637,1
7.5,-73.968326,40.773524,-73.968326,40.773524,1
12.5,-73.979913,40.781287,-73.972907,40.758507,1
12.0,-73.955008,40.783387,-73.96279,40.754775,1
7.3,-73.987783,40.743985,-74.002545,40.750027,5
4.9,-73.981388,40.748757,-73.976042,40.753357,1
9.0,-73.990423,40.756227,-73.990815,40.775085,2
3.7,-74.000605,40.7272,-73.999287,40.722513,2
3.5,-73.979061,40.757116,-73.982034,40.751319,1
43.0,-73.9556884765625,40.71843719482422,-73.77645111083984,40.645206451416016,1
7.7,-73.979552,40.77774,-73.972223,40.799532,1
32.1,-73.862752,40.76885,-74.001132,40.756803,2
4.0,-73.982247,40.775256,-73.979603,40.781986,1
4.1,-73.990695,40.74535,-73.999882,40.738142,1
14.5,-73.964802,40.766528,-73.988218,40.726617,2
31.47,-73.98562,40.768833,-73.864962,40.770437,1
16.1,-73.988807,40.778202,-73.991578,40.739913,1
12.5,-73.992962,40.752757,-73.954882,40.769402,1
6.5,-74.003223,40.738682,-73.988897,40.741515,1
4.5,-73.96408,40.792562,-73.974448,40.788412,1
5.3,-73.980818,40.753336,-73.986565,40.742771,1
6.0,-73.98214,40.762673,-73.992964,40.75689,2
7.3,-73.984803,40.728255,-74.004597,40.734223,2
4.1,-73.978982,40.76237,-73.975527,40.763513,2
4.1,-73.999477,40.738505,-74.008219,40.734096,1
6.9,-73.97696,40.764888,-73.952128,40.777893,5
6.5,-74.005647,40.708607,-74.001352,40.710375,1
5.5,-73.95890045166016,40.77492904663086,-73.953857421875,40.78493881225586,1
6.0,-73.984987,40.728297,-73.993107,40.733357,2
5.0,-73.995665,40.740083,-73.994076,40.746195,2
8.0,-73.99411010742188,40.731353759765625,-74.00678253173828,40.74254608154297,1
8.5,-73.98482,40.739487,-73.981283,40.746752,1
8.9,-73.974647,40.75603,-73.977827,40.765448,5
9.0,-73.992455,40.737802,-73.997277,40.724635,1
5.7,-73.98106,40.781806,-73.96812,40.799811,1
35.33,-73.87294,40.77417,-73.973682,40.758525,3
9.0,-74.004365,40.722072,-73.992658,40.738955,1
12.5,-73.989788,40.74129,-74.00671,40.7138,1
36.0,-73.788995,40.642312,-73.904035,40.71809,1
9.7,-73.969767,40.799878,-73.980373,40.765522,1
7.7,-73.967576,40.707667,-73.969964,40.689535,1
5.5,-73.96377,40.765283,-73.957217,40.774687,1
36.83,-74.004783,40.746964,-73.984403,40.669964,1
26.5,-73.974954,40.792641,-73.97024,40.687703,1
17.3,-73.936071,40.814446,-73.931451,40.788499,1
5.5,-73.96088,40.769306,-73.949859,40.784341,3
78.1,-73.78823,40.641582,-74.011565,40.67542,2
8.5,-74.0128,40.7023,-73.9892,40.7189,2
15.3,-73.956507,40.774812,-73.985127,40.75223,1
2.5,0.0,0.0,0.0,0.0,5
8.0,-73.992392,40.73901,-73.978982,40.741249,1
20.5,-73.9584,40.772492,-73.978703,40.759387,5
5.3,-73.991525,40.72718,-73.985857,40.741112,1
9.7,-73.985678,40.74396,-73.955605,40.785187,1
36.83,-73.874515,40.774072,-73.97034,40.764817,1
9.5,-73.78980255126953,40.6468391418457,-73.79940795898438,40.66745376586914,1
4.9,-73.941645,40.700806,-73.944345,40.7144,1
4.9,-73.979348,40.749867,-73.978152,40.756712,1
8.5,-73.985511,40.735924,-73.986414,40.719488,1
2.5,-73.97139739990234,40.763641357421875,-73.97096252441406,40.76359176635742,1
6.0,-73.955393,40.776996,-73.95397,40.787206,1
6.5,-73.999869,40.752558,-73.989115,40.765057,1
10.5,-73.9934,40.75738,-74.008187,40.716677,1
17.5,-73.98336791992188,40.766387939453125,-73.94754028320312,40.724830627441406,1
6.9,-73.98384,40.754858,-73.987467,40.770805,1
8.3,-73.964598,40.807367,-73.974086,40.783014,1
43.04,-73.86334991455078,40.77000045776367,-73.97086334228516,40.78507614135742,1
5.7,-73.989193,40.734483,-73.975647,40.725093,1
41.7,-74.000047,40.718825,-73.87038,40.772417,1
8.9,-73.993857,40.727022,-73.981868,40.758902,1
21.7,-73.996812,40.725382,-74.025678,40.629657,1
6.0,-73.99482,40.740192,-74.004587,40.72962,1
5.3,-73.982268,40.771873,-73.981555,40.783661,3
5.5,-73.97933959960938,40.78480911254883,-73.970458984375,40.786048889160156,4
7.3,-73.980339,40.67635,-73.957155,40.655849,1
14.5,-73.973345,40.754697,-73.99272,40.751727,1
4.1,-73.97557,40.759665,-73.982388,40.751146,1
94.0,-73.971645,40.755261,-74.177713,40.69533,2
6.0,-73.997304,40.741627,-73.994913,40.750118,1
5.3,-73.995637,40.739315,-73.994205,40.751622,1
15.7,-73.958113,40.760035,-73.988452,40.724253,1
5.7,-73.983174,40.757002,-73.992696,40.749417,1
7.5,-73.97124,40.759018,-73.953546,40.778718,1
11.5,-73.967384,40.756597,-74.000506,40.727353,1
4.1,-73.976104,40.75951,-73.982763,40.751111,1
27.0,-73.983722,40.725857,-73.880233,40.748157,1
8.5,-73.96212,40.767722,-73.98278,40.754422,1
6.1,-73.957917,40.779248,-73.96873,40.764503,1
4.5,-73.978578,40.772588,-73.95331,40.785887,2
4.1,-73.97952,40.755793,-73.987197,40.74512,1
6.9,-73.97696,40.763988,-73.980058,40.78119,1
3.3,-73.971737,40.756253,-73.974612,40.752103,2
4.9,-74.006105,40.739847,-73.995545,40.739135,1
6.5,0.0,0.0,0.0,0.0,1
13.7,-74.00429,40.747464,-73.968389,40.800676,1
23.0,-74.01325988769531,40.71379089355469,-73.98265838623047,40.76517105102539,5
4.5,-73.972053,40.758672,-73.975108,40.76068,1
10.5,-73.985625,40.760155,-73.983822,40.741602,1
7.5,0.0,0.0,0.0,0.0,6
15.0,-73.982337,40.74869,-73.978505,40.772487,2
6.9,-73.978042,40.752657,-73.971337,40.760515,1
5.7,-73.9881,40.7499,-73.978,40.7516,1
9.3,-74.006083,40.748455,-73.978182,40.764202,5
20.5,-73.976342,40.760642,-74.01481,40.71034,1
8.5,-73.986712,40.761537,-73.981067,40.782582,2
35.83,-73.969789,40.759726,-73.872873,40.774306,1
7.7,-73.981475,40.749552,-73.991267,40.750073,1
8.5,-74.010182,40.720277,-73.983597,40.72584,1
9.0,-73.976025,40.763177,-73.965762,40.771465,1
13.5,-74.008337,40.707515,-73.956263,40.714192,2
5.0,-73.95606,40.778912,-73.94565,40.777957,1
11.7,-73.973167,40.764048,-73.973167,40.764048,1
12.5,-73.984921,40.736256,-73.983932,40.775687,1
18.5,-73.982104,40.731221,-73.984563,40.77984,1
10.0,-73.946435,40.772607,-73.975917,40.757102,1
15.0,-74.000247,40.735255,-73.956904,40.780579,1
4.9,-74.001888,40.735255,-73.997396,40.746648,1
11.0,-73.986377,40.725977,-74.000405,40.74859,5
58.83,-73.982059,40.777585,-73.767223,40.746259,1
6.9,-73.958595,40.81557,-73.970105,40.794505,1
5.5,-73.965952,40.762622,-73.953272,40.766677,1
4.5,-73.997896,40.68292,-73.988695,40.688506,1
12.5,-73.99842,40.726176,-74.016646,40.716272,1
11.0,-73.995286,40.745329,-73.992056,40.76177,1
6.5,-73.969515,40.75747,-73.954935,40.763737,5
6.5,-73.991292,40.745332,-73.976172,40.748222,5
16.0,-73.984891,40.742426,-74.011465,40.704681,2
12.0,-74.00855,40.720328,-73.9805,40.760567,1
7.7,-73.970773,40.7617,-73.979437,40.776568,1
4.9,-73.968726,40.764233,-73.959716,40.776736,2
7.7,-74.000081,40.733082,-73.980151,40.754997,1
16.1,-73.990072,40.729527,-73.958813,40.676466,2
11.3,-74.002517,40.70436,-73.97561,40.7448,1
12.5,-74.009257,40.72072,-73.992472,40.692767,1
4.1,-73.94862,40.782356,-73.95098,40.77485,1
19.3,-73.960348,40.657644,-73.902835,40.741504,1
9.5,-73.984607,40.751144,-73.994755,40.728157,1
14.5,-73.976453,40.77255,-74.010333,40.719185,5
7.7,-73.959685,40.762483,-73.972815,40.76096,2
5.0,-73.974393,40.793807,-73.979372,40.784435,1
10.1,-73.987107,40.766062,-73.96855,40.799314,1
11.0,-73.979648,40.78452,-73.975326,40.762881,1
8.9,-73.98509,40.719139,-74.007349,40.705317,1
5.3,-73.972329,40.753355,-73.980064,40.756687,1
14.0,-73.98973,40.73551,-73.960064,40.779334,1
7.7,-74.0065,40.739785,-73.999806,40.723561,2
12.9,-74.014803,40.713935,-73.98665,40.757497,4
11.0,-73.984622,40.74491,-73.979972,40.777032,1
15.5,-74.00450897216797,40.71957015991211,-73.93877410888672,40.712406158447266,1
6.5,-73.982485,40.747675,-73.971357,40.75512,1
16.5,-73.977908,40.76326,-73.904571,40.719127,1
4.5,-73.97249,40.764857,-73.974487,40.757157,5
10.9,-73.967195,40.793535,-73.983932,40.760723,1
12.5,-73.99436,40.751335,-73.996145,40.729987,6
5.7,-73.966109,40.764981,-73.954762,40.763917,1
9.0,-73.97335,40.743903,-73.953156,40.771631,1
8.0,-73.9760513305664,40.74885559082031,-73.98795318603516,40.73252487182617,1
5.5,-73.980136,40.759952,-73.981565,40.76546,2
8.9,-73.95125,40.783098,-73.973108,40.789315,3
6.5,-73.950917,40.770775,-73.955225,40.7832,1
6.5,-73.983708,40.76078,-73.98903,40.777258,1
40.83,-73.991578,40.72983,-73.983335,40.760492,5
7.0,-73.983893,40.746561,-73.989701,40.751492,2
8.0,-73.987085,40.760966,-73.981917,40.759257,1
3.7,-73.9885,40.750617,-73.98505,40.744878,5
3.7,-73.983627,40.755112,-73.979918,40.76048,1
4.5,-73.978298,40.752293,-73.985642,40.75655,1
14.1,-73.991635,40.727005,-73.95738,40.672513,1
8.5,-74.006302,40.733382,-74.00809,40.709517,5
17.3,-73.983058,40.76043,-74.00931,40.701425,5
30.0,-73.98182,40.76603,-73.944167,40.702648,1
7.3,-73.964643,40.766607,-73.987033,40.770519,2
5.7,0.0,0.0,0.0,0.0,1
4.9,-73.974952,40.761592,-73.977563,40.753742,1
5.5,-74.00646,40.739102,-73.99061,40.738022,1
8.1,-74.008158,40.738327,-73.98062,40.738428,5
10.0,-74.004945,40.741901,-73.995895,40.767933,1
8.9,-74.012608,40.70331,-73.990892,40.720947,1
4.5,-73.975664,40.756288,-73.971453,40.762357,1
9.7,-73.99288,40.724388,-74.004587,40.748031,1
6.1,-73.982835,40.742557,-74.000455,40.741655,5
5.3,-73.969363,40.761113,-73.961143,40.766757,1
19.0,-73.944392,40.780849,-73.954304,40.730059,1
19.7,-73.981368,40.774148,-74.011,40.701908,1
6.9,-73.946433,40.776964,-73.960779,40.760709,1
4.5,-73.960986,40.769952,-73.964127,40.770901,1
8.0,-74.00586,40.750796,-74.008469,40.73107,1
6.5,-73.987343,40.748729,-73.996581,40.73719,1
12.5,-73.997603,40.735963,-73.952168,40.772878,2
9.7,-74.005174,40.718227,-73.978028,40.751394,1
9.5,-73.987987,40.738012,-74.008063,40.739292,6
6.5,-73.959688,40.76685,-73.98161,40.771085,5
67.5,-73.988267,40.774846,-74.177705,40.695363,2
6.5,-73.990093,40.771359,-73.980094,40.759122,2
45.0,-73.786885,40.644495,-74.002555,40.719945,1
8.5,-73.985927,40.727102,-73.992472,40.743455,3
16.0,-73.949241,40.774257,-73.975862,40.751995,1
5.0,-73.959155,40.77171,-73.946225,40.775567,2
4.0,-74.0038,40.731842,-73.990275,40.732052,1
8.0,-73.98364,40.770902,-73.986987,40.762602,5
8.1,-73.990921,40.756924,-73.976336,40.765716,2
13.7,-73.966606,40.753365,-73.988798,40.769136,1
19.5,-73.985532,40.736307,-74.010265,40.701885,6
17.0,-73.964785,40.754832,-73.988205,40.748167,5
8.9,-73.976025,40.744145,-73.973562,40.762655,1
12.1,-73.999464,40.726597,-73.990449,40.756644,1
16.5,-74.006498,40.73822,-73.97047,40.764765,2
56.8,-73.787995,40.641507,-73.978545,40.76662,2
4.5,-73.98595,40.717992,-73.996465,40.723792,1
5.7,-73.946353,40.781108,-73.952873,40.78895,1
2.5,-73.988597,40.748257,-73.9886,40.748252,1
4.5,-73.96973419189453,40.765892028808594,-73.96223449707031,40.77643585205078,1
4.5,-74.00522,40.746182,-73.995478,40.759358,2
12.0,-73.965907,40.768542,-73.991898,40.738492,1
5.0,-74.000236,40.730625,-73.997404,40.738552,1
10.1,-73.966674,40.764857,-73.981565,40.784418,1
8.5,-73.987473,40.718352,-73.981895,40.740403,1
7.7,-73.980648,40.747958,-73.961257,40.76324,1
9.0,0.0,0.0,0.0,0.0,1
8.1,-73.976206,40.765754,-73.992789,40.748438,3
45.0,-73.791723,40.645302,-73.998688,40.727207,1
10.0,-73.972082,40.750606,-73.999618,40.742684,1
11.8,-73.97803,40.745851,-73.950014,40.785505,2
8.9,-73.989115,40.741208,-74.001738,40.727248,5
5.7,-74.010863,40.718895,-74.004303,40.710045,1
20.1,-74.00467,40.707336,-73.981975,40.769021,1
4.9,-73.991093,40.746228,-73.98083,40.749832,1
9.0,-73.958157,40.780595,-73.97502,40.76079,1
5.7,-73.975759,40.753159,-73.986798,40.755132,1
7.0,0.0,0.0,0.0,0.0,1
6.9,-73.955808,40.773587,-73.980235,40.788972,1
16.0,-73.961245,40.801502,-73.972932,40.757612,1
14.9,-73.988523,40.769213,-73.964245,40.75608,1
14.1,-73.99998,40.730323,-73.963472,40.688508,1
7.0,-73.99179077148438,40.73520278930664,-74.00383758544922,40.73192596435547,1
14.5,-73.959446,40.758895,-73.959446,40.758895,1
27.7,-73.990192,40.746455,-73.870708,40.773948,2
5.3,-74.003182,40.726994,-74.00227,40.719,1
23.3,-73.9716,40.762819,-73.844249,40.722481,1
5.5,-73.990725,40.751032,-73.977957,40.745592,2
11.0,-73.994429,40.746042,-74.008494,40.707602,1
10.5,-73.978025,40.762566,-73.964925,40.77527,2
14.5,-74.016103,40.711407,-73.983697,40.731703,1
6.1,-73.985152,40.723757,-73.992471,40.734709,1
6.1,-73.999582,40.743895,-73.984102,40.746262,1
8.9,-73.98781,40.750165,-73.954943,40.7657,5
10.0,-73.978006,40.751127,-73.955092,40.769199,1
24.67,-73.97358,40.752562,-73.850699,40.72869,1
16.9,-73.956225,40.77478,-74.008258,40.748777,1
3.5,-73.97312927246094,40.78035354614258,-73.97698211669922,40.77671432495117,3
6.9,-74.005952,40.7357,-73.996782,40.719053,1
6.9,-73.963283,40.798519,-73.953189,40.773709,1
5.7,-74.003568,40.722208,-73.998548,40.71341,1
5.7,-73.989468,40.740323,-73.996518,40.747903,1
9.0,-73.973095,40.764442,-73.950735,40.77582,1
4.5,-73.984886,40.747685,-73.979219,40.740039,1
7.3,-73.96324,40.765557,-73.975361,40.75525,1
7.5,-73.95304,40.783142,-73.952095,40.766505,2
7.0,-73.972448,40.781207,-73.958387,40.776979,3
29.85,-73.863195,40.769852,-73.952672,40.768293,5
8.1,-73.973807,40.759782,-73.949708,40.785512,1
4.9,-73.970178,40.758778,-73.97101,40.757715,1
7.5,-73.978338,40.761657,-73.986745,40.761187,3
57.33,-73.977813,40.763472,-73.77642,40.645532,1
16.5,-73.99058,40.717208,-73.944339,40.669749,2
8.0,-73.980763,40.747915,-73.972465,40.756822,2
6.5,-73.963108,40.770886,-73.973834,40.787197,1
45.0,-73.981822,40.770885,-73.981818,40.770902,0
20.5,-74.00897216796875,40.71073913574219,-74.00666809082031,40.751399993896484,1
16.0,-73.98065948486328,40.765716552734375,-73.9866943359375,40.729896545410156,1
8.5,-73.97184,40.797137,-73.982292,40.77427,1
8.5,-73.984796,40.768281,-73.979607,40.751948,1
4.9,-73.96695,40.757073,-73.980123,40.74251,5
10.9,-73.981908,40.768807,-73.956338,40.813697,1
14.5,-73.98222,40.7678,-73.94797,40.81447,6
8.1,-73.974982,40.761545,-73.990796,40.75458,1
15.3,-74.001502,40.726194,-73.971153,40.764233,2
46.5,-73.9344,40.74616,-73.789333,40.64713,1
6.9,-73.97386,40.787467,-73.955352,40.773425,2
7.3,-73.966971,40.772261,-73.985178,40.77838,3
5.7,-73.979153,40.766812,-73.987372,40.7591,2
7.7,-73.991258,40.755602,-73.982192,40.751938,1
2.5,0.0,0.0,0.0,0.0,3
10.0,-73.983592,40.726007,-73.968845,40.758277,1
11.0,-73.989395,40.735942,-73.966837,40.761322,1
49.57,-73.979477,40.747808,-73.80323,40.663452,5
13.5,-74.00511169433594,40.72288131713867,-73.9760971069336,40.74861145019531,6
7.7,-73.989507,40.763212,-73.97451,40.748194,1
6.1,-73.986178,40.756349,-73.966387,40.754483,1
6.0,-73.958797,40.763907,-73.96741,40.756317,1
9.7,-73.971098,40.746874,-73.981384,40.773317,1
8.5,-74.00639343261719,40.73352813720703,-73.98348236083984,40.74813461303711,1
5.5,-73.96691131591797,40.76125717163086,-73.9566879272461,40.77114486694336,1
10.0,-74.002927,40.760658,-73.989228,40.743975,1
6.1,-74.005955,40.736398,-73.992053,40.745955,1
6.5,-73.977936,40.760894,-73.972402,40.753785,1
6.9,-73.979255,40.776872,-73.984865,40.76354,1
13.3,-73.987657,40.740733,-73.982333,40.784768,1
5.0,-73.981503,40.738127,-73.989795,40.739102,1
26.9,-73.86406,40.769852,-74.006947,40.731633,5
26.5,-73.95364,40.785237,-73.948678,40.781482,1
10.1,-73.997761,40.756581,-74.000635,40.731564,1
10.1,-73.987818,40.741232,-73.988083,40.774871,1
8.5,-73.982951,40.764142,-73.957809,40.773657,1
14.1,-73.971052,40.751822,-73.920137,40.759495,1
7.7,-73.970398,40.763298,-73.94883,40.783237,1
6.5,-73.994421,40.740898,-73.975089,40.741434,1
9.5,-73.981743,40.763057,-73.974602,40.788042,1
4.1,-74.003065,40.74723,-73.994852,40.745987,5
22.9,-73.93913,40.843306,-73.99393,40.745858,1
17.0,-73.968883,40.76133,-73.999895,40.721717,5
4.5,-74.002441,40.750153,-74.00089,40.757115,1
26.0,-74.000155,40.74295,-73.94172,40.81948,5
8.9,-73.996795,40.752685,-73.97861,40.751127,1
7.5,-73.95361328125,40.76699447631836,-73.95789337158203,40.78227233886719,1
12.1,-73.968998,40.764937,-74.00315,40.724253,5
80.0,-73.981338,40.758845,-74.181703,40.687707,1
15.0,-73.99638,40.737905,-73.981865,40.764823,1
13.3,-73.923583,40.866948,-73.944923,40.808525,1
16.5,-73.948259,40.781355,-73.986597,40.757675,1
11.3,-73.983705,40.750095,-73.962206,40.77939,3
6.1,-73.846283,40.844038,-73.839953,40.852953,1
15.0,-73.984348,40.766777,-73.989729,40.739508,1
6.5,-73.99603271484375,40.738441467285156,-74.0060806274414,40.73482131958008,1
7.0,-73.991957,40.750134,-73.985259,40.747105,1
7.3,-73.965262,40.771828,-73.962618,40.775625,3
4.5,-73.9863052368164,40.75143051147461,-73.97806549072266,40.75253677368164,1
8.2,-74.01793,40.705329,-73.994748,40.732402,1
22.5,-73.953787,40.781772,-73.99656,40.722287,6
16.9,-73.972697,40.752814,-73.960719,40.807233,1
13.3,-73.991317,40.749342,-73.952545,40.786585,6
9.5,-74.003379,40.737099,-74.005537,40.711425,1
10.0,-73.96726,40.78813,-73.98696,40.77902,2
6.9,-73.990192,40.731665,-74.006007,40.741275,5
5.7,-73.964262,40.77307,-73.978578,40.781498,1
8.5,-73.960884,40.811728,-73.948206,40.793013,1
12.1,-74.002312,40.726319,-73.978302,40.765162,1
6.1,-73.994705,40.73154,-73.980458,40.721832,1
9.0,-73.95213317871094,40.76892852783203,-73.97164154052734,40.74418258666992,1
8.0,-73.9635,40.775142,-73.974523,40.762065,1
6.1,0.0,0.0,0.0,0.0,3
5.0,-73.99674987792969,40.742652893066406,-74.00576782226562,40.736637115478516,1
4.5,-73.992266,40.735529,-73.998494,40.729777,2
6.7,-73.99313,40.72763,-73.983902,40.726311,1
23.0,0.0,0.0,0.0,0.0,1
6.9,-73.982347,40.755514,-73.975468,40.760289,1
7.5,-73.959867,40.767157,-73.973045,40.752837,5
5.5,-73.99829,40.740525,-74.003278,40.749047,1
6.5,-74.001381,40.729131,-74.010438,40.719055,1
6.1,-73.986015,40.756578,-73.984832,40.748155,5
26.9,-73.874418,40.77397,-73.975585,40.763837,1
8.5,-73.96440124511719,40.76151657104492,-73.95291137695312,40.78595733642578,3
8.5,-74.007843,40.704717,-74.00075,40.725303,1
6.9,-73.989917,40.757539,-73.980225,40.74326,1
6.1,-73.972307,40.765258,-73.961092,40.766455,5
8.5,-73.987917,40.754492,-73.985845,40.741232,1
6.9,-73.790258,40.646965,-73.790258,40.646965,1
6.1,-73.96952,40.765782,-73.9543,40.784312,1
6.5,-73.966298,40.753963,-73.970009,40.761285,1
17.0,-73.98467,40.742745,-74.012727,40.70199,6
15.0,-73.998238,40.73539,-73.988331,40.764125,1
6.5,-73.974012,40.763727,-73.96115,40.766583,1
4.9,-73.95626,40.76791,-73.963799,40.774701,1
5.1,-73.963858,40.8082,-73.96071,40.815713,1
10.5,-73.975048,40.765262,-73.986068,40.755333,1
6.5,-73.972913,40.7826,-73.95248,40.789777,1
9.5,-73.99889,40.744795,-73.983017,40.750935,1
5.7,-73.985885,40.755802,-73.976952,40.754012,6
7.5,-73.98827362060547,40.73447799682617,-73.9778823852539,40.742042541503906,1
8.5,-73.99286651611328,40.74049377441406,-73.98025512695312,40.73434829711914,1
7.3,-73.999782,40.743587,-73.991197,40.759873,5
3.3,-73.950563,40.779743,-73.947528,40.775999,1
4.5,-74.001755,40.760482,-73.994691,40.767436,1
7.0,-73.965295,40.758987,-73.974778,40.741888,2
9.7,-73.992752,40.73784,-73.974543,40.755207,2
7.3,0.0,0.0,0.0,0.0,1
8.5,-74.00639,40.739568,-74.002495,40.725107,2
4.1,-73.998948,40.73841,-73.99041,40.734768,1
4.5,-73.995718,40.742793,-73.994937,40.750172,1
5.3,-73.977948,40.752397,-73.984145,40.740127,1
14.5,-73.974582,40.75091,-73.963302,40.801932,5
6.5,-74.000467,40.737263,-74.001726,40.751668,1
7.5,-73.97180938720703,40.74965286254883,-73.96727752685547,40.760284423828125,1
15.0,-73.995764,40.74919,-73.969667,40.755615,1
17.3,-73.981951,40.778844,-73.982385,40.727907,1
15.3,-74.004883,40.751669,-73.951185,40.799862,1
6.5,-73.997267,40.726227,-73.994725,40.740215,1
49.8,-73.972517,40.746098,-73.777902,40.644851,2
30.5,-73.962037,40.767653,-73.977358,40.671652,1
10.5,-73.985542,40.747244,-73.990422,40.769937,1
5.3,-74.000728,40.757967,-73.98883,40.752703,1
5.3,-73.979617,40.75274,-73.989553,40.742855,1
6.1,-73.992377,40.715167,-73.977075,40.722567,1
19.3,0.0,0.0,0.0,0.0,1
11.4,-73.951832,40.777863,-73.989832,40.749656,2
4.0,-73.982263,40.747837,-73.97872,40.75268,1
15.0,-73.97799,40.76129,-73.9543,40.80588,1
7.3,-73.982224,40.752033,-74.007179,40.730278,1
8.5,-73.9571,40.766172,-73.973317,40.761183,5
14.5,-73.99636840820312,40.74687957763672,-73.95223236083984,40.78116989135742,1
7.5,-73.988948,40.758512,-73.977708,40.753273,2
15.4,-73.972665,40.785683,-73.940121,40.851462,1
12.1,-73.986633,40.769978,-73.95793,40.809153,1
6.5,-73.993093,40.724209,-73.984844,40.721709,2
7.3,-73.990067,40.73732,-73.997105,40.745152,2
21.7,-73.99843,40.729679,-73.95818,40.650407,1
13.0,-73.980739,40.753109,-74.001444,40.717685,1
5.0,-73.954758,40.784208,-73.958945,40.774753,1
12.9,-74.006187,40.74395,-73.957117,40.774592,1
